OBJECTID,Name,Longitude,Latitude,LocationDescription,RegionID,RegionName
30515,Masires,,,Spain,,
30516,Embalse De Petit I,,,Spain,,
30517,Las Navas,,,Spain,,
30518,Embalse De Abastecimiento Brozas,-6.7210001945495605,39.602001190185547,Spain,,
30519,Lancho,,,Spain,,
30520,Embalse De Barruecos De Arriba,,,Spain,,
30521,Charcas De Mah�n,,,Spain,,
30522,Embalse De Abastecimiento Casar Ii,,,Spain,,
30523,Charca Grande,,,Spain,,
30524,Embalse De Araya,,,Spain,,
30525,Charca De Cueto. Villa Del Rey,,,Spain,,
30526,Embalse De Cerralbo Saliente,,,Spain,,
30527,Rozdalovice I + Ii,15.220000267028809,50.299999237060547,Czech Republic,,
30528,Bytomka: + Zbiorniki,18.899999618530273,50.319999694824219,Poland,,
30529,Autres S�tes- 62 Pas De Calais,2.2666666507720947,50.483333587646484,France,,
30530,Region De Lens Et De Bethune,2.7070000171661377,50.590999603271484,France,,
30531,Autres S�tes- 59 Nord,3.1500000953674316,50.483333587646484,France,,
30532,Wied: Laubachsm�hle Bis Neuwied. Gesamtgebiet,7.4661998748779297,50.469699859619141,Germany,,
30533,Kiesseen Im Engerser Feld. Gesamtgebiet,7.5081000328063965,50.424900054931641,Germany,,
30534,Beroder Weiher (Bei Wallmerod),7.940000057220459,50.479999542236328,Germany,,
30535,Niddastausee Bei Schotten,9.1166667938232422,50.466670989990234,Germany,,
30536,Ohre: Bec-Kodan,13.229999542236328,50.400001525878906,Czech Republic,,
30537,Labe: Litomerice-Lovosice,14.079999923706055,50.479999542236328,Czech Republic,,
30538,Labe: Roudnice-Litomerice,14.229999542236328,50.369998931884766,Czech Republic,,
30539,Velke Labe In Roudnice,14.229999542236328,50.369998931884766,Czech Republic,,
30540,Labe: Melnic-H. Pocaply-Roudnice,14.5,50.369998931884766,Czech Republic,,
30541,Obesenec,14.930000305175781,50.369998931884766,Czech Republic,,
30542,Metuje: Bohusbrice-Jaromer,15.920000076293945,50.400001525878906,Czech Republic,,
30543,Upa: Ces Skalice-Jaromer,16.049999237060547,50.400001525878906,Czech Republic,,
30544,Zbiornik Otmuch�w,17.120000839233398,50.470001220703125,Poland,,
30545,Zbiornik  Dzierzno,18.569999694824219,50.369998931884766,Poland,,
30546,Sholack Lake,70.330001831054687,50.419998168945313,Kazakhstan,,
30547,Rheinhafen Br�hl-L�tzing,7.323699951171875,50.492599487304687,Germany,,
30548,Kiesseen In Der Sandkaul,7.2722001075744629,50.54010009765625,Germany,,
30549,Plothener Teichgebiet,11.783300399780273,50.6531982421875,Germany,,
30550,Limbacher Teiche,12.26669979095459,50.603199005126953,Germany,,
30551,Kasti Bay,22.620000839233398,58.25,Estonia,,
30552,Kuressaere At Sea,22.5,58.220001220703125,Estonia,,
30553,Pulgoja At Sea,24.530000686645508,58.180000305175781,Estonia,,
30554,Elva River: Elva,26.379999160766602,58.25,Estonia,,
30555,Elva River: Vapramae,26.379999160766602,58.25,Estonia,,
30556,Tatra Stream: Aarike,26.75,58.25,Estonia,,
30557,Vilsandi: Far At Sea,21.75,58.330001831054688,Estonia,,
30558,Kiirassaare Bay,21.920000076293945,58.330001831054688,Estonia,,
30559,Atla-Kihelkonna At Sea (150+155),21.920000076293945,58.330001831054688,Estonia,,
30560,Vilsandi Island Consolidation,21.870000839233398,58.380001068115234,Estonia,,
30561,K�ruse,,,Estonia,,
30562,Odalatsi Spring,22.079999923706055,58.419998168945312,Estonia,,
30563,Pidula River,22.079999923706055,58.419998168945312,Estonia,,
30564,Tagalaht Bay: Kesknomme,22.079999923706055,58.419998168945312,Estonia,,
30565,Tillu Stream,22.25,58.330001831054688,Estonia,,
30566,Paduri Ditch,22.450000762939453,58.330001831054688,Estonia,,
30567,Ratta River: Pahkla,22.450000762939453,58.330001831054688,Estonia,,
30568,Haeska Ditch,22.620000839233398,58.419998168945312,Estonia,,
30569,Charca De Claver�a,,,Spain,,
30570,Embalse De Las Cumbres,,,Spain,,
30571,Depuradora Sierra Fuentes,-6.2630000114440918,39.435001373291016,Spain,,
30572,Barquera  Alta,,,Spain,,
30573,Charca Zamores,,,Spain,,
30574,Charca De Barroso. Villa Del Rey,,,Spain,,
30575,Torrecillas Del Torre�n,,,Spain,,
30576,S. Luc�a,,,Spain,,
30577,R�o Almonte,,,Spain,,
30578,Escavachillas,,,Spain,,
30579,R�o Tietar,,,Spain,,
30580,Embalse De Jarandilla,,,Spain,,
30581,Embalse De Chozas Viejas,,,Spain,,
30582,Charca Zamorana,,,Spain,,
30583,Embalse De La Dehesa,,,Spain,,
30584,Embalse De Los Cuartos,,,Spain,,
30585,Charca La Chaparrera,,,Spain,,
30586,Nidder: Bd. Selters-Heldenbergen,9,50.333328247070312,Germany,,
30587,Ohre: Terezin-Bohusovice,14.079999923706055,50.479999542236328,Czech Republic,,
30588,Labe: Lovosice-V.Zernoseky,14.079999923706055,50.479999542236328,Czech Republic,,
30589,Ohre: Doksany-Litomerice,14.229999542236328,50.479999542236328,Czech Republic,,
30590,Jizera: Brezina-Bakov,14.930000305175781,50.450000762939453,Czech Republic,,
30591,Jizera: Bakov-Debr,14.930000305175781,50.369998931884766,Czech Republic,,
30592,Zamecky. Sibenak,15.350000381469727,50.369998931884766,Czech Republic,,
30593,Labe: Zirec-Hermanice,15.920000076293945,50.400001525878906,Czech Republic,,
30594,Odra: Chalupki-Krapkowice,18.049999237060547,50.430000305175781,Poland,,
30595,Markiezaat,4.2699999809265137,51.470001220703125,Netherlands,,
30596,Rurstaustufe Heimbach,6.4664998054504395,50.630401611328125,Germany,,
30597,Ahr-M�ndung,7.2762999534606934,50.558998107910156,Germany,,
30598,Rhein Bei Wiesbaden-Am�neburg (Rhein-Km 501.3-502;5),8.1379003524780273,50.620098114013672,Germany,,
30599,Unterma�felder Teiche,10.416299819946289,50.5364990234375,Germany,,
30600,Saaletalsperre ''Am Bleiloch'' Mit Ausgleichbecken,11.666600227355957,50.603199005126953,Germany,,
30601,Mullutu Bay,22.350000381469727,58.25,Estonia,,
30602,Tori Bay & Laiamadala Island (255+250),22.430000305175781,58.25,Estonia,,
30603,Tulpe Islands At Sea,22.620000839233398,58.25,Estonia,,
30604,Sepamaa Bay,22.620000839233398,58.25,Estonia,,
30605,Karsa At Sea,22.620000839233398,58.25,Estonia,,
30606,Vatta At Sea,22.770000457763672,58.25,Estonia,,
30607,Puhtu At Sea                     70Cn88,22.680000305175781,58.169998168945313,Estonia,,
30608,Uma And Kyllilaid (Kihnu N-Coast) 70In88,23.950000762939453,58.25,Estonia,,
30609,Luite At Sea,24.530000686645508,58.25,Estonia,,
30610,Oiuti Stream: Haademeeste,24.530000686645508,58.180000305175781,Estonia,,
30611,Rannametsa At Sea,24.530000686645508,58.180000305175781,Estonia,,
30612,Rae Stream,24.719999313354492,58.180000305175781,Estonia,,
30613,Halliste River: Kanakyla,25.200000762939453,58.25,Estonia,,
30614,Roikoja Stream: Koopsi,26.219999313354492,58.25,Estonia,,
30615,Elva River: Mosina,26.379999160766602,58.25,Estonia,,
30616,Mora Stream: Unikyla,26.899999618530273,58.220001220703125,Estonia,,
30617,Msta: E Of Borovici,34.5,58.169998168945313,Russian Federation,,
30618,Kihelkonna Bay: Papisaare,21.920000076293945,58.330001831054688,Estonia,,
30619,Kihelkonna Bay,21.920000076293945,58.419998168945312,Estonia,,
30620,Vaike-Vilsandi At Sea,21.920000076293945,58.419998168945312,Estonia,,
30621,Eeriksaare Peninsula,21.920000076293945,58.330001831054688,Estonia,,
30622,Tagalaht Bay: Teesu,22.079999923706055,58.419998168945312,Estonia,,
30623,Tagalaht Bay: Ranna,22.079999923706055,58.419998168945312,Estonia,,
30624,Suurisoo Ditch: Kihelkonna,22.079999923706055,58.330001831054688,Estonia,,
30625,Pahkla Pond,22.450000762939453,58.330001831054688,Estonia,,
30626,Meedla Ditch,22.450000762939453,58.330001831054688,Estonia,,
30627,Charca Campanazo,,,Spain,,
30628,Embalse De Ribera Gata,-6.6409997940063477,40.106998443603516,Spain,,
30629,Embalse De Port�n Guijo,,,Spain,,
30630,Charca Hornachos,,,Spain,,
30631,Embalse De Ba�os De Montemayor,,,Spain,,
30632,Embalse De Ibahernando,-6.1560001373291016,39.273998260498047,Spain,,
30633,Embalse De La Cumbre,,,Spain,,
30634,Embalse De Madro�era,,,Spain,,
30635,Embalse De Solana,,,Spain,,
30636,Embalse De Valdeobispo,,,Spain,,
30637,Embalse De Las Tres Torres,-6.2319998741149902,39.298999786376953,Spain,,
30638,Embalse De Arrocampo,-5.7340002059936523,39.769001007080078,Spain,,
30639,Novoa,,,Spain,,
30640,Charca De Riofr�o,,,Spain,,
30641,Charca De La Data,,,Spain,,
30642,Embalse De Saucedilla,,,Spain,,
30643,Charca De Casatejada,,,Spain,,
30644,Charca De La Albuera. Alcu�scar,,,Spain,,
30645,Embalse De Egido Grande,,,Spain,,
30646,Charca Dehesa Boyal,,,Spain,,
30647,Lough Muck,,,United Kingdom,,
30648,Togherdoo Lough,,,United Kingdom,,
30649,The Fly Lough,,,United Kingdom,,
30650,Lough Bracken,,,United Kingdom,,
30651,Lough Macrory,,,United Kingdom,,
30652,Ballynakilly Lough,,,United Kingdom,,
30653,Ballysudden Quarry I,,,United Kingdom,,
30654,Lough Fea Gravel Pit I,,,United Kingdom,,
30655,Lough Fea Gravel Pit Ii,,,United Kingdom,,
30656,Lough Fea Gravel Pit V,,,United Kingdom,,
30657,Annaghroe,,,United Kingdom,,
30658,River Blackwater: Stragrane,,,United Kingdom,,
30659,Kells And Blackers Swan Fields,,,United Kingdom,,
30660,Duckingstool Point (North),,,United Kingdom,,
30661,Kiltagh Point,,,United Kingdom,,
30662,Kiltagh To Farsnagh,,,United Kingdom,,
30663,Buckhurst Lodge,-2.25,53.633335113525391,United Kingdom,,
30664,Wychelm,-2.7333333492279053,54.200000762939453,United Kingdom,,
30665,Weld Bank Lodge,-2.6166667938232422,53.633335113525391,United Kingdom,,
30666,Foxhill Bank Nature Reserve,,,United Kingdom,,
30667,Fairhaven Lake,-2.9833333492279053,53.5,United Kingdom,,
30668,Ince Blundell Convalescence Home,-3,53.5,United Kingdom,,
30669,Pilling Dam,-2.9000000953674316,53.916667938232422,United Kingdom,,
30670,Wyresdale Park Lake (Scorton),-2.7333333492279053,53.933334350585938,United Kingdom,,
30671,Eccleston Delph,-2.7333333492279053,53.616664886474609,United Kingdom,,
30672,Capernwray Tarn,-2.4000000953674316,54.133335113525391,United Kingdom,,
30673,Bowie Pool,-2.8666667938232422,54,United Kingdom,,
30674,Wood End Effluent Treatment Works,-2.25,53.799999237060547,United Kingdom,,
30675,Kellet Lane Pool,-2.6166667938232422,54.083332061767578,United Kingdom,,
30676,Cowpe Reservoir,-2.2333333492279053,53.666667938232422,United Kingdom,,
30677,Ogden Reservoir (Grane),-2.3499999046325684,53.683334350585938,United Kingdom,,
30678,Holden Wood Reservoir,-2.3333332538604736,53.683334350585938,United Kingdom,,
30679,Hurstwood Reservoir,-2.1666667461395264,53.766666412353516,United Kingdom,,
30680,Haslingden Grane Reservoirs,-2.3499999046325684,53.683334350585938,United Kingdom,,
30681,Chapel Ness To Ardross Farm,-2.7999999523162842,56.183334350585938,United Kingdom,,
30682,Pittenweem To Anstruther Easter,-2.7000000476837158,56.216667175292969,United Kingdom,,
30683,Elie To Pittenweem,-2.7666666507720947,56.183334350585938,United Kingdom,,
30684,Crail Fifeness And Randerston,-2.5833332538604736,56.266666412353516,United Kingdom,,
30685,St Andrews Rocks,-2.7833333015441895,56.333332061767578,United Kingdom,,
30686,Kinshaldy,-2.7833333015441895,56.400001525878906,United Kingdom,,
30687,Craigluscar Reservoir West,-3.5,56.083332061767578,United Kingdom,,
30688,Ballo Reservoir,-3.2333333492279053,56.216667175292969,United Kingdom,,
30689,Holl Reservoir,-3.2333333492279053,56.216667175292969,United Kingdom,,
30690,Carriston Reservoir Lower,-3.0833332538604736,56.216667175292969,United Kingdom,,
30691,Carriston Reservoir Upper,-3.0666666030883789,56.216667175292969,United Kingdom,,
30692,Longannet To Rosyth,-3.5166666507720947,56.033332824707031,United Kingdom,,
30693,Port Allen (Tay Estuary),,,United Kingdom,,
30694,Star Moss,,,United Kingdom,,
30695,Unspecified Forth Estuary North Site (For Counter Database),,,United Kingdom,,
30696,Forth Complex Boee,,,United Kingdom,,
30697,Loch Leven,-3.3666667938232422,56.183334350585938,United Kingdom,,
30698,Black Loch (Cleish Hills),-3.4833333492279053,56.150001525878906,United Kingdom,,
30699,Orchill Loch,-3.8166666030883789,56.266666412353516,United Kingdom,,
30700,Keltie Loch,-3.5999999046325684,56.299999237060547,United Kingdom,,
30701,Leadketty Pond,-3.5833332538604736,56.316665649414062,United Kingdom,,
30702,Gleneagles Station Pond,-3.7166666984558105,56.266666412353516,United Kingdom,,
30703,White Muir Pools,-3.75,56.266666412353516,United Kingdom,,
30704,Buchanty,-3.7166666984558105,56.433334350585938,United Kingdom,,
30705,Cowden Loch & Ponds,-3.9666666984558105,56.349998474121094,United Kingdom,,
30706,Loch Monzievaird,-3.8666667938232422,56.383335113525391,United Kingdom,,
30707,Pencerrig Pool,-3.3833332061767578,52.166667938232422,United Kingdom,,
30708,Llyn-Gwyn,-3.4166667461395264,52.266666412353516,United Kingdom,,
30709,Cray Reservoir,-3.6166667938232422,51.866664886474609,United Kingdom,,
30710,River Usk Around Glanusk,-3.1666667461395264,51.866664886474609,United Kingdom,,
30711,River Wye: Erwood Bridge To Builth Wells,-3.3499999046325684,52.116664886474609,United Kingdom,,
30712,River Wye: Builth Wells To Newbridge-On-Wye,-3.4500000476837158,52.183334350585938,United Kingdom,,
30713,River Irthon: Llandrindod To Shaky Bridge,-3.3499999046325684,52.266666412353516,United Kingdom,,
30714,Hindwell And Evenjobb Pools,-3.0833332538604736,52.233333587646484,United Kingdom,,
30715,Craig Goch Reservoir,-3.6166667938232422,52.299999237060547,United Kingdom,,
30716,Llyn Elyr,-3.5,52.483333587646484,United Kingdom,,
30717,Llyn Y Tarw,-3.4333333969116211,52.549999237060547,United Kingdom,,
30718,Fachwen Pool,-3.3333332538604736,52.516666412353516,United Kingdom,,
30719,Maesmawr Hall,-3.2333333492279053,52.666667938232422,United Kingdom,,
30720,Dryll Pool,-3.2000000476837158,52.716667175292969,United Kingdom,,
30721,Llynnau Cregennen,-3.9666666984558105,52.700000762939453,United Kingdom,,
30722,Llyn Cwm Bychan,-4,52.849998474121094,United Kingdom,,
30723,Llyn Gelli Gain,-3.8666667938232422,52.866664886474609,United Kingdom,,
30724,Coed Lletywalter,-4.0666666030883789,52.816665649414063,United Kingdom,,
30725,Llynnau Barlwyd,-3.9000000953674316,53.016666412353516,United Kingdom,,
30726,Stanlerds Point,,,United Kingdom,,
30727,Lough Mcnean Lower,,,United Kingdom,,
30728,Lough Digh,,,United Kingdom,,
30729,Ross Lough,,,United Kingdom,,
30730,Lough Corban,,,United Kingdom,,
30731,Lough Corby,,,United Kingdom,,
30732,Vallese - Pal�,11.066670417785645,45.316669464111328,Italy,,
30733,Cave Di Ronco,11.233329772949219,45.316669464111328,Italy,,
30734,F. Adige - Tratto 2,10.800000190734863,45.516670227050781,Italy,,
30735,Foce Fiora,11.566670417785645,42.333328247070313,Italy,,
30736,Gr�ngesberg.18,14.979999542236328,60.069999694824219,Sweden,,
30737,Sunnansj�,14.949999809265137,60.200000762939453,Sweden,,
30738,Gr�ngshammar.4,15.5,60.349998474121094,Sweden,,
30739,S. Barken: Huggorna.7,15.579999923706055,60.069999694824219,Sweden,,
30740,S�derb�rke .14,15.569999694824219,60.069999694824219,Sweden,,
30741,Ramshyttan.19,15.220000267028809,60.299999237060547,Sweden,,
30742,Mog�rdshammer.21,15.380000114440918,60.150001525878906,Sweden,,
30743,G�rl�ngen.22,15.199999809265137,60.169998168945312,Sweden,,
30744,Hagge,15.279999732971191,60.130001068115234,Sweden,,
30745,S. Barken: Vad-Kolpebo,15.670000076293945,60.020000457763672,Sweden,,
30746,Fors-Bollsj�.,16.299999237060547,60.180000305175781,Sweden,,
30747,�sterviken.,16.600000381469727,60.180000305175781,Sweden,,
30748,Fatburen,16.049999237060547,60.310001373291016,Sweden,,
30749,Tors�ng.16,15.569999694824219,60.470001220703125,Sweden,,
30750,St. Tuna.17,15.470000267028809,60.450000762939453,Sweden,,
30751,Hessesj�n.27,15.470000267028809,60.450000762939453,Sweden,,
30752,K�lsj�n.29,15.569999694824219,60.470001220703125,Sweden,,
30753,Sundborn.,15.779999732971191,60.650001525878906,Sweden,,
30754,Sundborn�n: Hosj�holmen,15.770000457763672,60.599998474121094,Sweden,,
30755,Dal�lven: H�ggen�s-�vermora,15.399999618530273,60.549999237060547,Sweden,,
30756,St Serf'S Water,-3.8666667938232422,56.383335113525391,United Kingdom,,
30757,Torlum Pond,-3.8666667938232422,56.333332061767578,United Kingdom,,
30758,Knaik Loch,-3.8666667938232422,56.25,United Kingdom,,
30759,Silverton Pond,-3.8833332061767578,56.25,United Kingdom,,
30760,Craiglush Loch,-3.5499999523162842,56.566665649414063,United Kingdom,,
30761,Loch Of Lowes,-3.5499999523162842,56.566665649414063,United Kingdom,,
30762,Kingsmyre,-3.4333333969116211,56.5,United Kingdom,,
30763,Old England Loch,-3.4166667461395264,56.516666412353516,United Kingdom,,
30764,Haremyre,-3.3166666030883789,56.549999237060547,United Kingdom,,
30765,Marlee Loch,-3.3833332061767578,56.533332824707031,United Kingdom,,
30766,Loch Clunie,-3.4333333969116211,56.583332061767578,United Kingdom,,
30767,Loch Bhac,-3.9166667461395264,56.733333587646484,United Kingdom,,
30768,Lochan Oisinneach Mor,-3.5666666030883789,56.666667938232422,United Kingdom,,
30769,Loch Benachally Butterstone,-3.5,56.633335113525391,United Kingdom,,
30770,Stormont Loch,-3.2999999523162842,56.566665649414063,United Kingdom,,
30771,Monkmyre Flood,-3.2833333015441895,56.566665649414063,United Kingdom,,
30772,Loch Kinardochy,-3.9833333492279053,56.666667938232422,United Kingdom,,
30773,Lochan An Daim,-4.0833334922790527,56.683334350585938,United Kingdom,,
30774,Loch Moraig,-3.7833333015441895,56.766666412353516,United Kingdom,,
30775,The Cuilc,-3.7333333492279053,56.700000762939453,United Kingdom,,
30776,Fordoun Loch,-3.6833333969116211,56.316665649414062,United Kingdom,,
30777,Straloch,-3.5666666030883789,56.75,United Kingdom,,
30778,Glenfarg Reservoir,-3.4333333969116211,56.283332824707031,United Kingdom,,
30779,Glenquey Reservoir,-3.6500000953674316,56.200000762939453,United Kingdom,,
30780,Castlehill Reservoir,-3.5999999046325684,56.200000762939453,United Kingdom,,
30781,Cleish Gps,-3.4500000476837158,56.166667938232422,United Kingdom,,
30782,Milntuim Flats,-3.9666666984558105,56.333332061767578,United Kingdom,,
30783,River Earn At Forteviot,-3.5166666507720947,56.333332061767578,United Kingdom,,
30784,River Earn: Lawhill Oxbows,,,United Kingdom,,
30785,Duncrub Marsh,,,United Kingdom,,
30786,River Tay: Friarton Island,-3.4166667461395264,56.366664886474609,United Kingdom,,
30787,Walves,-2.3833332061767578,53.633335113525391,United Kingdom,,
30788,Springs Reservoir,-2.4500000476837158,53.616664886474609,United Kingdom,,
30789,Guide Reservoir,-2.4333333969116211,53.716667175292969,United Kingdom,,
30790,Crowthorne,-2.3666667938232422,53.650001525878906,United Kingdom,,
30791,Upper Rivington Reservoir,-2.5666666030883789,53.616664886474609,United Kingdom,,
30792,Grimsargh Reservoir,-2.5999999046325684,53.799999237060547,United Kingdom,,
30793,Dingle Reservoir,-2.4500000476837158,53.616664886474609,United Kingdom,,
30794,Spade Mill Reservoir No1 - Longridge,-2.5833332538604736,53.816665649414063,United Kingdom,,
30795,Coldwell Reservoirs,-2.1333334445953369,53.816665649414063,United Kingdom,,
30796,Foulridge Reservoirs,-2.1666667461395264,53.866664886474609,United Kingdom,,
30797,Barrowford Reservoir,-2.2000000476837158,53.849998474121094,United Kingdom,,
30798,Pedder Potts Reservoir,-2.7000000476837158,54.116664886474609,United Kingdom,,
30799,Water Sheddles Reservoir,-2.0499999523162842,53.833332061767578,United Kingdom,,
30800,Grizedale Lea Reservoir,-2.7000000476837158,53.916667938232422,United Kingdom,,
30801,Spring Mill Reservoir,-2.1833333969116211,53.650001525878906,United Kingdom,,
30802,Barnacre Reservoir (North),-2.7166666984558105,53.916667938232422,United Kingdom,,
30803,Blea Tarn Reservoir And Langthwaite Reservoir,-2.7666666507720947,54.016666412353516,United Kingdom,,
30804,Langthwaite Reservoir,-2.7666666507720947,54.016666412353516,United Kingdom,,
30805,Abbey Village Lodge,-2.5333333015441895,53.700000762939453,United Kingdom,,
30806,Pinecroft Lodges,-2.5833332538604736,53.599998474121094,United Kingdom,,
30807,Withnell Paper Mill Lodges,-2.5666666030883789,53.700000762939453,United Kingdom,,
30808,Fleetwood Ponds,-3,53.900001525878906,United Kingdom,,
30809,Fleetwood Marine Lakes,-3.0166666507720947,53.916667938232422,United Kingdom,,
30810,Street Bridge Pits,-2.7333333492279053,53.950000762939453,United Kingdom,,
30811,Llynnau Dwr Oer,-3.9000000953674316,52.983333587646484,United Kingdom,,
30812,Llyn Trawsfynydd,-3.9333333969116211,52.900001525878906,United Kingdom,,
30813,Llyn Bowydd,-3.9000000953674316,53,United Kingdom,,
30814,Llyn Cwm Corsiog,-3.9833333492279053,53,United Kingdom,,
30815,Llyn Cogh,-3.9833333492279053,53,United Kingdom,,
30816,Llyn Arenig Fawr,-3.7166666984558105,52.916667938232422,United Kingdom,,
30817,Llyn Lliwbran,-3.6666667461395264,52.799999237060547,United Kingdom,,
30818,Llyn Dwyarchen,-3.8333332538604736,52.950000762939453,United Kingdom,,
30819,Llyn Caer-Euni,-3.5,52.950000762939453,United Kingdom,,
30820,Llyn Eiddew-Bach,-4,52.883335113525391,United Kingdom,,
30821,Llyn Y Fedw,-4.0333333015441895,52.866664886474609,United Kingdom,,
30822,Llyn Morwynion,-3.9833333492279053,52.849998474121094,United Kingdom,,
30823,Llyn Irddyn,-4.0166668891906738,52.766666412353516,United Kingdom,,
30824,Llyn Dulyn,-3.9666666984558105,52.799999237060547,United Kingdom,,
30825,Llyn Perfeddau,-3.9833333492279053,52.816665649414063,United Kingdom,,
30826,Llyn Bodlyn,-4,52.783332824707031,United Kingdom,,
30827,Llyn Y Gafr,-3.9000000953674316,52.700000762939453,United Kingdom,,
30828,Tan-Y-Grisiau Reservoirs,-3.9500000476837158,52.966667175292969,United Kingdom,,
30829,River Mawddach And Eden: Llanelltyd To Pont Dolgefeiliau,-3.8666667938232422,52.783332824707031,United Kingdom,,
30830,Tywyn To Aber Dysynni,-4.0999999046325684,52.583332061767578,United Kingdom,,
30831,Aber Dysynni,-4.1166667938232422,52.599998474121094,United Kingdom,,
30832,Barmouth To Llanaber,-4.0500001907348633,52.716667175292969,United Kingdom,,
30833,Artro Estuary,-4.0999999046325684,52.816665649414063,United Kingdom,,
30834,Tremadog Bay (Llandanwg To Harlech Point),-4.1333332061767578,52.866664886474609,United Kingdom,,
30835,Ynys Gifftan,-4.1166667938232422,52.900001525878906,United Kingdom,,
30836,Cyffty Mine Lake,-3.8166666030883789,53.116664886474609,United Kingdom,,
30837,Llyn Bychon,-3.8499999046325684,53.116664886474609,United Kingdom,,
30838,Llyn Ffynon Lloer,-3.9833333492279053,53.133335113525391,United Kingdom,,
30839,Llyn Idwal,-4.0166668891906738,53.099998474121094,United Kingdom,,
30840,Llyn Teyrn,-4.0166668891906738,53.066665649414063,United Kingdom,,
30841,Bantons Lake,-2.7333333492279053,53.950000762939453,United Kingdom,,
30842,Wyre Lake,-2.7333333492279053,53.950000762939453,United Kingdom,,
30843,Lancaster Canal: Farleton To Holme,-2.7166666984558105,54.216667175292969,United Kingdom,,
30844,Lancaster Canal: Holme To Burton,-2.7166666984558105,54.200000762939453,United Kingdom,,
30845,Lancaster Canal: Longlands To Capernwray,-2.7333333492279053,54.166667938232422,United Kingdom,,
30846,Lancaster Canal: Calgate To Forton Hall Bridge,-2.7833333015441895,53.983333587646484,United Kingdom,,
30847,L&L Canal 375052-376102,-2.9333333969116211,53.533332824707031,United Kingdom,,
30848,L&L Canal 611232-624251,-2.5666666030883789,53.700000762939453,United Kingdom,,
30849,River Lune: Halton (Crook Of Lune) To Caton (Mears Beck And Bull,-2.7000000476837158,54.066665649414062,United Kingdom,,
30850,River Lune: Caton To Hornby And Wenning Foot (The Snab),-2.6666667461395264,54.083332061767578,United Kingdom,,
30851,River Ribble Horrocksford-Sawley,-2.3499999046325684,53.883335113525391,United Kingdom,,
30852,River Ribble Sawley-Gisburne,-2.2833333015441895,53.916667938232422,United Kingdom,,
30853,River Ribble: Bull Nose-Clifton Marsh,,,United Kingdom,,
30854,River Ribble: Penswortham-Bull Nose,,,United Kingdom,,
30855,Ribble Estuary: South Outer Marshes,-2.9333333969116211,53.700000762939453,United Kingdom,,
30856,Ribble Estuary: North Outer Marshes,-2.9166667461395264,53.733333587646484,United Kingdom,,
30857,Ribble Estuary: Middle,-2.9166667461395264,53.700000762939453,United Kingdom,,
30858,Rossall Point,-3.0333333015441895,53.916667938232422,United Kingdom,,
30859,Braeroddach Loch,-2.8333332538604736,57.083332061767578,United Kingdom,,
30860,Loch Of Auchlossan,-2.7166666984558105,57.116664886474609,United Kingdom,,
30861,Loch Of Loirston,-2.0833332538604736,57.099998474121094,United Kingdom,,
30862,Paper Mills Pond Inverurie,-2.3666667938232422,57.25,United Kingdom,,
30863,Sand Loch Slains,-1.9333333969116211,57.333332061767578,United Kingdom,,
30864,Haddo House Lakes,-2.2000000476837158,57.400001525878906,United Kingdom,,
30865,Aden Country Park Lake,-2.0166666507720947,57.516666412353516,United Kingdom,,
30866,Inverquhomery Pools,-1.9500000476837158,57.5,United Kingdom,,
30867,Loch Of Strathbeg,-1.8666666746139526,57.599998474121094,United Kingdom,,
30868,River Don: Kemnay (Fetternear) To Inverurie,-2.4500000476837158,57.233333587646484,United Kingdom,,
30869,Pittenheath Dune Slack,-1.8166666030883789,57.583332061767578,United Kingdom,,
30870,Boee River Dee & Girdleness,-2.0333333015441895,57.133335113525391,United Kingdom,,
30871,Balmedie To Ythan,-2,57.266666412353516,United Kingdom,,
30872,Ugie Estuary,-1.7833333015441895,57.516666412353516,United Kingdom,,
30873,Rattrayhead To St Combs,-1.8666666746139526,57.633335113525391,United Kingdom,,
30874,Ythan Estuary And Slains Lochs,,,United Kingdom,,
30875,Llyn Coron,-4.4333333969116211,53.200000762939453,United Kingdom,,
30876,Newborough Forest Pools,-4.3666667938232422,53.150001525878906,United Kingdom,,
30877,Llyn Hafodol,-4.4000000953674316,53.349998474121094,United Kingdom,,
30878,Pool Near Llanddona,-4.1500000953674316,53.283332824707031,United Kingdom,,
30879,Penmon Pool,-4.0333333015441895,53.299999237060547,United Kingdom,,
30880,Llynnau Y Fali,,,United Kingdom,,
30881,Amlwch,-4.3333334922790527,53.416667938232422,United Kingdom,,
30882,Off Traeth Wigwy,-4.25,53.349998474121094,United Kingdom,,
30883,Coast Off Fedw Fawr,-4.0833334922790527,53.316665649414063,United Kingdom,,
30884,Penmon Point,-4.0333333015441895,53.299999237060547,United Kingdom,,
30885,Menai Straits: Penmon-Beaumaris,-4.0500001907348633,53.283332824707031,United Kingdom,,
30886,Llanddwyn Bay,-4.3833332061767578,53.133335113525391,United Kingdom,,
30887,Rhosneigr Reefs,-4.5166664123535156,53.216667175292969,United Kingdom,,
30888,Beddmanarch Bay And Alaw Estuary Combined,-4.5666666030883789,53.283332824707031,United Kingdom,,
30889,B�sfj�rden,,,Sweden,,
30890,Se. Gacker�n,,,Sweden,,
30891,Tunaolmen,,,Sweden,,
30892,Hornslandsudden-Idenorsolmen,,,Sweden,,
30893,V. B�ls�sundet,,,Sweden,,
30894,Se. B�ls�n,,,Sweden,,
